Trade number,Instrument,Market_position,Qty,Entry_price,Exit_price,Entry_time,Exit_time,Entry_name,Exit_name,Profit,Cum_net_profit,Commission,MAE,MFE,Bars
1065,NQ MAR25,Long,1,15428.5,15412.5,5/20/2021 11:51,5/20/2021 12:27,LongEntry,StopLoss,($324.18),"$98,028.30 ",$4.18 ,$665.00 ,$300.00 ,5
1066,NQ MAR25,Long,1,15420.25,15396,5/21/2021 11:33,5/21/2021 11:42,LongEntry,StopLoss,($489.18),"$97,539.12 ",$4.18 ,$895.00 ,$5.00 ,2
1067,NQ MAR25,Long,1,15573.75,15589,5/24/2021 10:39,5/24/2021 17:00,LongEntry,Exit on session close,$300.82 ,"$97,839.94 ",$4.18 ,$125.00 ,"$1,040.00 ",43
1068,NQ MAR25,Short,1,15560.5,15585.75,5/25/2021 11:42,5/25/2021 12:27,ShortEntry,StopLoss,($509.18),"$97,330.76 ",$4.18 ,$635.00 ,$280.00 ,6
1069,NQ MAR25,Long,1,15657.5,15642,5/26/2021 12:18,5/26/2021 13:21,LongEntry,StopLoss,($314.18),"$97,016.58 ",$4.18 ,$415.00 ,$140.00 ,8
1070,NQ MAR25,Long,1,15634.75,15600,5/27/2021 10:39,5/27/2021 14:24,LongEntry,StopLoss,($699.18),"$96,317.40 ",$4.18 ,$695.00 ,$515.00 ,26
1071,NQ MAR25,Long,1,15684.25,15663.25,5/28/2021 11:51,5/28/2021 13:39,LongEntry,StopLoss,($424.18),"$95,893.22 ",$4.18 ,$435.00 ,$380.00 ,13
1072,NQ MAR25,Short,1,15608.25,15594.75,5/31/2021 10:39,5/31/2021 13:00,ShortEntry,Exit on session close,$265.82 ,"$96,159.04 ",$4.18 ,$120.00 ,$340.00 ,17
1073,NQ MAR25,Long,1,15586.25,15587,6/1/2021 11:42,6/1/2021 17:00,LongEntry,Exit on session close,$10.82 ,"$96,169.86 ",$4.18 ,$210.00 ,$935.00 ,36
1074,NQ MAR25,Long,1,15646,15615.25,6/2/2021 10:57,6/2/2021 11:06,LongEntry,StopLoss,($619.18),"$95,550.68 ",$4.18 ,$615.00 ,$0.00 ,2
1075,NQ MAR25,Long,1,15534.5,15503.75,6/3/2021 11:24,6/3/2021 11:33,LongEntry,StopLoss,($619.18),"$94,931.50 ",$4.18 ,$765.00 ,$40.00 ,2
1076,NQ MAR25,Long,1,15681.5,15702.75,6/4/2021 11:06,6/4/2021 17:00,LongEntry,Exit on session close,$420.82 ,"$95,352.32 ",$4.18 ,$220.00 ,$840.00 ,40
1077,NQ MAR25,Long,1,15695.5,15762.25,6/7/2021 12:18,6/7/2021 17:00,LongEntry,Exit on session close,"$1,330.82 ","$96,683.14 ",$4.18 ,$460.00 ,"$1,335.00 ",32
1078,NQ MAR25,Long,1,15756.25,15752.25,6/8/2021 13:03,6/8/2021 17:00,LongEntry,Exit on session close,($84.18),"$96,598.96 ",$4.18 ,$450.00 ,$430.00 ,27
1079,NQ MAR25,Long,1,15791.5,15769.5,6/9/2021 10:57,6/9/2021 12:09,LongEntry,StopLoss,($444.18),"$96,154.78 ",$4.18 ,$690.00 ,$285.00 ,9
1080,NQ MAR25,Short,1,15876.5,15799,6/10/2021 10:39,6/10/2021 11:06,ShortEntry,ProfitTarget,"$1,545.82 ","$97,700.60 ",$4.18 ,$200.00 ,"$2,175.00 ",4
1081,NQ MAR25,Long,1,15911.5,15893,6/11/2021 11:42,6/11/2021 12:54,LongEntry,StopLoss,($374.18),"$97,326.42 ",$4.18 ,$425.00 ,$55.00 ,9
1082,NQ MAR25,Long,1,15965,16005.5,6/14/2021 11:15,6/14/2021 14:06,LongEntry,ProfitTarget,$805.82 ,"$98,132.24 ",$4.18 ,$150.00 ,"$1,010.00 ",20
1083,NQ MAR25,Short,1,15993.25,16009.75,6/15/2021 11:51,6/15/2021 12:18,ShortEntry,StopLoss,($334.18),"$97,798.06 ",$4.18 ,$420.00 ,$65.00 ,4
1084,NQ MAR25,Short,1,15952.25,15965.25,6/16/2021 12:27,6/16/2021 13:12,ShortEntry,StopLoss,($264.18),"$97,533.88 ",$4.18 ,$350.00 ,$515.00 ,6
1085,NQ MAR25,Long,1,16042.25,16125.75,6/17/2021 10:39,6/17/2021 11:42,LongEntry,ProfitTarget,"$1,665.82 ","$99,199.70 ",$4.18 ,$90.00 ,"$1,695.00 ",8
1086,NQ MAR25,Long,1,16048.75,16028.25,6/18/2021 13:30,6/18/2021 14:06,LongEntry,StopLoss,($414.18),"$98,785.52 ",$4.18 ,$810.00 ,$5.00 ,5
1087,NQ MAR25,Long,1,16063.25,16088,6/21/2021 11:06,6/21/2021 17:00,LongEntry,Exit on session close,$490.82 ,"$99,276.34 ",$4.18 ,$410.00 ,$630.00 ,40
1088,NQ MAR25,Long,1,16144.25,16214.5,6/22/2021 11:24,6/22/2021 15:27,LongEntry,ProfitTarget,"$1,400.82 ","$100,677.16 ",$4.18 ,$110.00 ,"$1,430.00 ",28
1089,NQ MAR25,Short,1,16221.5,16225.25,6/23/2021 11:06,6/23/2021 17:00,ShortEntry,Exit on session close,($79.18),"$100,597.98 ",$4.18 ,$460.00 ,$780.00 ,40
1090,NQ MAR25,Long,1,16353.75,16343.75,6/24/2021 10:39,6/24/2021 11:15,LongEntry,StopLoss,($204.18),"$100,393.80 ",$4.18 ,$330.00 ,$175.00 ,5
1091,NQ MAR25,Short,1,16288.5,16303.5,6/25/2021 11:15,6/25/2021 11:33,ShortEntry,StopLoss,($304.18),"$100,089.62 ",$4.18 ,$450.00 ,$40.00 ,3
1092,NQ MAR25,Long,1,16419.5,16454.75,6/28/2021 11:42,6/28/2021 15:18,LongEntry,ProfitTarget,$700.82 ,"$100,790.44 ",$4.18 ,$220.00 ,$985.00 ,25
1093,NQ MAR25,Short,1,16451.75,16468.75,6/29/2021 11:33,6/29/2021 12:00,ShortEntry,StopLoss,($344.18),"$100,446.26 ",$4.18 ,$400.00 ,$20.00 ,4
1094,NQ MAR25,Short,1,16498.5,16506.5,6/30/2021 11:42,6/30/2021 17:00,ShortEntry,Exit on session close,($164.18),"$100,282.08 ",$4.18 ,$445.00 ,$590.00 ,37
1095,NQ MAR25,Short,1,16444,16468.25,7/1/2021 11:42,7/1/2021 12:09,ShortEntry,StopLoss,($489.18),"$99,792.90 ",$4.18 ,$565.00 ,$35.00 ,4
1096,NQ MAR25,Long,1,16619.25,16651.5,7/2/2021 12:09,7/2/2021 17:00,LongEntry,Exit on session close,$640.82 ,"$100,433.72 ",$4.18 ,$255.00 ,"$1,210.00 ",34
1097,NQ MAR25,Short,1,16604.5,16638.25,7/6/2021 12:36,7/6/2021 13:03,ShortEntry,StopLoss,($679.18),"$99,754.54 ",$4.18 ,$675.00 ,$215.00 ,4
1098,NQ MAR25,Short,1,16710.5,16712,7/7/2021 10:57,7/7/2021 11:15,ShortEntry,StopLoss,($34.18),"$99,720.36 ",$4.18 ,$515.00 ,$220.00 ,3
1099,NQ MAR25,Long,1,16576.5,16702.75,7/8/2021 11:42,7/8/2021 13:48,LongEntry,ProfitTarget,"$2,520.82 ","$102,241.18 ",$4.18 ,$220.00 ,"$2,575.00 ",15
1100,NQ MAR25,Long,1,16730.25,16764.75,7/9/2021 11:15,7/9/2021 17:00,LongEntry,Exit on session close,$685.82 ,"$102,927.00 ",$4.18 ,$195.00 ,"$1,050.00 ",40
1101,NQ MAR25,Long,1,16804.25,16826.5,7/12/2021 14:33,7/12/2021 17:00,LongEntry,Exit on session close,$440.82 ,"$103,367.82 ",$4.18 ,$135.00 ,$590.00 ,18
1102,NQ MAR25,Long,1,16918.25,16858.25,7/13/2021 10:48,7/13/2021 13:30,LongEntry,StopLoss,"($1,204.18)","$102,163.64 ",$4.18 ,"$1,385.00 ",$545.00 ,19
1103,NQ MAR25,Short,1,16908.25,16926.75,7/14/2021 10:48,7/14/2021 11:06,ShortEntry,StopLoss,($374.18),"$101,789.46 ",$4.18 ,$660.00 ,$125.00 ,3
1104,NQ MAR25,Long,1,16775.75,16737.25,7/15/2021 11:42,7/15/2021 12:00,LongEntry,StopLoss,($774.18),"$101,015.28 ",$4.18 ,$770.00 ,$95.00 ,3
1105,NQ MAR25,Short,1,16693.25,16727.75,7/16/2021 10:39,7/16/2021 10:48,ShortEntry,StopLoss,($694.18),"$100,321.10 ",$4.18 ,$760.00 ,$70.00 ,2
1106,NQ MAR25,Long,1,16499.75,16458.5,7/19/2021 11:24,7/19/2021 12:18,LongEntry,StopLoss,($829.18),"$99,491.92 ",$4.18 ,$965.00 ,$510.00 ,7
1107,NQ MAR25,Long,1,16654,16677.25,7/20/2021 12:09,7/20/2021 17:00,LongEntry,Exit on session close,$460.82 ,"$99,952.74 ",$4.18 ,$345.00 ,"$1,585.00 ",34
1108,NQ MAR25,Short,1,16713,16730.25,7/21/2021 12:00,7/21/2021 14:06,ShortEntry,StopLoss,($349.18),"$99,603.56 ",$4.18 ,$545.00 ,$545.00 ,15
1109,NQ MAR25,Long,1,16868.25,16842.5,7/22/2021 10:57,7/22/2021 11:24,LongEntry,StopLoss,($519.18),"$99,084.38 ",$4.18 ,$650.00 ,$110.00 ,4
1110,NQ MAR25,Long,1,16968.75,17011.5,7/23/2021 11:06,7/23/2021 11:51,LongEntry,ProfitTarget,$850.82 ,"$99,935.20 ",$4.18 ,$155.00 ,"$1,055.00 ",6
1111,NQ MAR25,Short,1,17048.5,17068.25,7/26/2021 12:45,7/26/2021 13:39,ShortEntry,StopLoss,($399.18),"$99,536.02 ",$4.18 ,$465.00 ,$280.00 ,7
1112,NQ MAR25,Short,1,16806.25,16748.5,7/27/2021 11:42,7/27/2021 13:39,ShortEntry,ProfitTarget,"$1,150.82 ","$100,686.84 ",$4.18 ,$240.00 ,"$1,625.00 ",14
1113,NQ MAR25,Long,1,17003.5,16966.5,7/28/2021 10:39,7/28/2021 10:57,LongEntry,StopLoss,($744.18),"$99,942.66 ",$4.18 ,"$1,105.00 ",$435.00 ,3
1114,NQ MAR25,Long,1,17016,16999,7/29/2021 10:48,7/29/2021 14:51,LongEntry,StopLoss,($344.18),"$99,598.48 ",$4.18 ,$490.00 ,$375.00 ,28
1115,NQ MAR25,Short,1,16878.25,16898.25,7/30/2021 10:48,7/30/2021 10:57,ShortEntry,StopLoss,($404.18),"$99,194.30 ",$4.18 ,$590.00 ,$5.00 ,2
1116,NQ MAR25,Long,1,16985.75,16951.75,8/2/2021 11:24,8/2/2021 12:09,LongEntry,StopLoss,($684.18),"$98,510.12 ",$4.18 ,$760.00 ,$330.00 ,6
1117,NQ MAR25,Long,1,16961.75,16985.5,8/3/2021 12:09,8/3/2021 17:00,LongEntry,Exit on session close,$470.82 ,"$98,980.94 ",$4.18 ,$625.00 ,$780.00 ,34
1118,NQ MAR25,Long,1,17006.75,17032,8/4/2021 12:27,8/4/2021 17:00,LongEntry,Exit on session close,$500.82 ,"$99,481.76 ",$4.18 ,$185.00 ,"$1,040.00 ",32
1119,NQ MAR25,Short,1,17005.25,17036.75,8/6/2021 11:15,8/6/2021 11:33,ShortEntry,StopLoss,($634.18),"$98,847.58 ",$4.18 ,$670.00 ,$145.00 ,3
1120,NQ MAR25,Long,1,17077,17068.5,8/9/2021 10:48,8/9/2021 11:06,LongEntry,StopLoss,($174.18),"$98,673.40 ",$4.18 ,$440.00 ,$70.00 ,3
1121,NQ MAR25,Short,1,17047,17014.25,8/10/2021 10:39,8/10/2021 10:48,ShortEntry,ProfitTarget,$650.82 ,"$99,324.22 ",$4.18 ,$10.00 ,$950.00 ,2
1122,NQ MAR25,Short,1,16937.75,16954.5,8/11/2021 11:33,8/11/2021 12:18,ShortEntry,StopLoss,($339.18),"$98,985.04 ",$4.18 ,$560.00 ,$450.00 ,6
1123,NQ MAR25,Long,1,16979.25,17030.75,8/12/2021 10:48,8/12/2021 15:18,LongEntry,ProfitTarget,"$1,025.82 ","$100,010.86 ",$4.18 ,$110.00 ,"$1,080.00 ",31
1124,NQ MAR25,Short,1,17048.75,17066.25,8/13/2021 12:54,8/13/2021 13:12,ShortEntry,StopLoss,($354.18),"$99,656.68 ",$4.18 ,$435.00 ,$10.00 ,3
1125,NQ MAR25,Short,1,16900,16953,8/16/2021 10:39,8/16/2021 11:51,ShortEntry,StopLoss,"($1,064.18)","$98,592.50 ",$4.18 ,"$1,085.00 ",$640.00 ,9
1126,NQ MAR25,Long,1,16998.75,16954.5,8/17/2021 10:57,8/17/2021 11:15,LongEntry,StopLoss,($889.18),"$97,703.32 ",$4.18 ,$905.00 ,$200.00 ,3
1127,NQ MAR25,Long,1,16972.5,16903.25,8/18/2021 14:15,8/18/2021 14:24,LongEntry,StopLoss,"($1,389.18)","$96,314.14 ",$4.18 ,"$1,595.00 ",$80.00 ,2
1128,NQ MAR25,Long,1,16888.75,16866,8/19/2021 11:51,8/19/2021 14:33,LongEntry,StopLoss,($459.18),"$95,854.96 ",$4.18 ,$880.00 ,"$1,220.00 ",19
1129,NQ MAR25,Short,1,17010,17033,8/20/2021 11:24,8/20/2021 15:36,ShortEntry,StopLoss,($464.18),"$95,390.78 ",$4.18 ,$550.00 ,"$1,155.00 ",29
1130,NQ MAR25,Long,1,17193.5,17241,8/23/2021 10:39,8/23/2021 11:51,LongEntry,ProfitTarget,$945.82 ,"$96,336.60 ",$4.18 ,$95.00 ,"$1,045.00 ",9
1131,NQ MAR25,Long,1,17292.75,17314,8/24/2021 13:21,8/24/2021 17:00,LongEntry,Exit on session close,$420.82 ,"$96,757.42 ",$4.18 ,$140.00 ,$610.00 ,26
1132,NQ MAR25,Short,1,17299.75,17315.25,8/25/2021 10:57,8/25/2021 12:00,ShortEntry,StopLoss,($314.18),"$96,443.24 ",$4.18 ,$355.00 ,$320.00 ,8
1133,NQ MAR25,Short,1,17215,17258.5,8/26/2021 11:15,8/26/2021 11:24,ShortEntry,StopLoss,($874.18),"$95,569.06 ",$4.18 ,$920.00 ,$100.00 ,2
1134,NQ MAR25,Short,1,17333.75,17364.75,8/27/2021 10:57,8/27/2021 11:06,ShortEntry,StopLoss,($624.18),"$94,944.88 ",$4.18 ,$625.00 ,$25.00 ,2
1135,NQ MAR25,Long,1,17545.75,17557,8/30/2021 13:30,8/30/2021 17:00,LongEntry,Exit on session close,$220.82 ,"$95,165.70 ",$4.18 ,$45.00 ,$455.00 ,25
1136,NQ MAR25,Short,1,17519,17541.75,8/31/2021 13:39,8/31/2021 14:42,ShortEntry,StopLoss,($459.18),"$94,706.52 ",$4.18 ,$515.00 ,$85.00 ,8
1137,NQ MAR25,Short,1,17624,17579.25,9/1/2021 12:54,9/1/2021 15:18,ShortEntry,ProfitTarget,$890.82 ,"$95,597.34 ",$4.18 ,$285.00 ,$930.00 ,17
1138,NQ MAR25,Short,1,17584,17598,9/2/2021 10:39,9/2/2021 11:06,ShortEntry,StopLoss,($284.18),"$95,313.16 ",$4.18 ,$310.00 ,$215.00 ,4
1139,NQ MAR25,Long,1,17587.25,17605.5,9/3/2021 11:24,9/3/2021 17:00,LongEntry,Exit on session close,$360.82 ,"$95,673.98 ",$4.18 ,$160.00 ,$665.00 ,39
1140,NQ MAR25,Long,1,17613,17591,9/7/2021 10:57,9/7/2021 11:24,LongEntry,StopLoss,($444.18),"$95,229.80 ",$4.18 ,$440.00 ,$310.00 ,4
1141,NQ MAR25,Short,1,17523.5,17545.25,9/8/2021 10:57,9/8/2021 12:36,ShortEntry,StopLoss,($439.18),"$94,790.62 ",$4.18 ,$645.00 ,$980.00 ,12
1142,NQ MAR25,Short,1,17534.75,17556.5,9/9/2021 13:57,9/9/2021 15:18,ShortEntry,StopLoss,($439.18),"$94,351.44 ",$4.18 ,$505.00 ,$345.00 ,10
1143,NQ MAR25,Long,1,17546,17520.5,9/10/2021 13:03,9/10/2021 14:24,LongEntry,StopLoss,($514.18),"$93,837.26 ",$4.18 ,$535.00 ,$315.00 ,10
1144,NQ MAR25,Long,1,17392.75,17330,9/13/2021 10:57,9/13/2021 11:24,LongEntry,StopLoss,"($1,259.18)","$92,578.08 ",$4.18 ,"$1,285.00 ",$200.00 ,4
1145,NQ MAR25,Short,1,17357,17385.25,9/14/2021 11:06,9/14/2021 11:15,ShortEntry,StopLoss,($569.18),"$92,008.90 ",$4.18 ,$600.00 ,$20.00 ,2
1146,NQ MAR25,Long,1,17354.25,17422,9/15/2021 12:36,9/15/2021 13:57,LongEntry,ProfitTarget,"$1,350.82 ","$93,359.72 ",$4.18 ,$150.00 ,"$1,445.00 ",10
1147,NQ MAR25,Long,1,17382.5,17455.25,9/16/2021 12:27,9/16/2021 15:09,LongEntry,ProfitTarget,"$1,450.82 ","$94,810.54 ",$4.18 ,$195.00 ,"$1,560.00 ",19
1148,NQ MAR25,Short,1,17000.25,16895.5,9/20/2021 10:39,9/20/2021 12:18,ShortEntry,ProfitTarget,"$2,090.82 ","$96,901.36 ",$4.18 ,$285.00 ,"$2,115.00 ",12
1149,NQ MAR25,Long,1,17017.75,16986,9/21/2021 11:33,9/21/2021 13:48,LongEntry,StopLoss,($639.18),"$96,262.18 ",$4.18 ,$840.00 ,"$1,275.00 ",16
1150,NQ MAR25,Long,1,17080.5,17145,9/22/2021 10:39,9/22/2021 12:00,LongEntry,ProfitTarget,"$1,285.82 ","$97,548.00 ",$4.18 ,$145.00 ,"$1,710.00 ",10
1151,NQ MAR25,Long,1,17285,17261.75,9/23/2021 10:39,9/23/2021 11:24,LongEntry,StopLoss,($469.18),"$97,078.82 ",$4.18 ,$740.00 ,$270.00 ,6
1152,NQ MAR25,Short,1,17186.75,17216.25,9/24/2021 11:51,9/24/2021 12:09,ShortEntry,StopLoss,($594.18),"$96,484.64 ",$4.18 ,$675.00 ,$80.00 ,3
1153,NQ MAR25,Long,1,17153.25,17111.5,9/27/2021 10:39,9/27/2021 11:51,LongEntry,StopLoss,($839.18),"$95,645.46 ",$4.18 ,$835.00 ,$630.00 ,9
1154,NQ MAR25,Short,1,16835.25,16726.25,9/28/2021 10:39,9/28/2021 13:03,ShortEntry,ProfitTarget,"$2,175.82 ","$97,821.28 ",$4.18 ,$195.00 ,"$2,495.00 ",17
1155,NQ MAR25,Short,1,16779.5,16700.75,9/29/2021 11:33,9/29/2021 13:57,ShortEntry,ProfitTarget,"$1,570.82 ","$99,392.10 ",$4.18 ,$230.00 ,"$2,130.00 ",17
1156,NQ MAR25,Short,1,16712.25,16757.75,9/30/2021 12:09,9/30/2021 14:15,ShortEntry,StopLoss,($914.18),"$98,477.92 ",$4.18 ,$910.00 ,"$1,350.00 ",15
1157,NQ MAR25,Long,1,16649.75,16764.75,10/1/2021 11:51,10/1/2021 15:27,LongEntry,ProfitTarget,"$2,295.82 ","$100,773.74 ",$4.18 ,$840.00 ,"$2,605.00 ",25
1158,NQ MAR25,Short,1,16398.25,16407.5,10/4/2021 10:48,10/4/2021 11:33,ShortEntry,StopLoss,($189.18),"$100,584.56 ",$4.18 ,$820.00 ,$685.00 ,6
1159,NQ MAR25,Long,1,16593.5,16687,10/5/2021 10:39,10/5/2021 12:27,LongEntry,ProfitTarget,"$1,865.82 ","$102,450.38 ",$4.18 ,$410.00 ,"$2,030.00 ",13
1160,NQ MAR25,Long,1,16600,16550,10/6/2021 10:48,10/6/2021 11:33,LongEntry,StopLoss,"($1,004.18)","$101,446.20 ",$4.18 ,"$1,135.00 ","$1,005.00 ",6
1161,NQ MAR25,Long,1,16943.25,16906.5,10/7/2021 10:39,10/7/2021 14:15,LongEntry,StopLoss,($739.18),"$100,707.02 ",$4.18 ,$905.00 ,$400.00 ,25
1162,NQ MAR25,Short,1,16772.75,16814,10/8/2021 12:00,10/8/2021 12:54,ShortEntry,StopLoss,($829.18),"$99,877.84 ",$4.18 ,$960.00 ,$35.00 ,7
1163,NQ MAR25,Long,1,16852.5,16813.5,10/11/2021 10:39,10/11/2021 10:57,LongEntry,StopLoss,($784.18),"$99,093.66 ",$4.18 ,$790.00 ,$65.00 ,3
1164,NQ MAR25,Short,1,16637.25,16664.25,10/12/2021 12:54,10/12/2021 14:33,ShortEntry,StopLoss,($544.18),"$98,549.48 ",$4.18 ,$900.00 ,$790.00 ,12
1165,NQ MAR25,Short,1,16653.25,16695.75,10/13/2021 11:51,10/13/2021 12:00,ShortEntry,StopLoss,($854.18),"$97,695.30 ",$4.18 ,$965.00 ,$120.00 ,2
1166,NQ MAR25,Long,1,16954.25,17026.75,10/14/2021 11:42,10/14/2021 17:00,LongEntry,Exit on session close,"$1,445.82 ","$99,141.12 ",$4.18 ,$125.00 ,"$1,585.00 ",37
1167,NQ MAR25,Long,1,17060,17030.75,10/15/2021 11:06,10/15/2021 12:00,LongEntry,StopLoss,($589.18),"$98,551.94 ",$4.18 ,$635.00 ,$460.00 ,7
1168,NQ MAR25,Long,1,17143.75,17210.5,10/18/2021 11:15,10/18/2021 14:15,LongEntry,ProfitTarget,"$1,330.82 ","$99,882.76 ",$4.18 ,$5.00 ,"$1,455.00 ",21
1169,NQ MAR25,Long,1,17355.5,17331.75,10/19/2021 14:15,10/19/2021 14:42,LongEntry,StopLoss,($479.18),"$99,403.58 ",$4.18 ,$490.00 ,$100.00 ,4
1170,NQ MAR25,Long,1,17399,17380,10/20/2021 10:48,10/20/2021 11:06,LongEntry,StopLoss,($384.18),"$99,019.40 ",$4.18 ,$390.00 ,$0.00 ,3
1171,NQ MAR25,Long,1,17390.25,17369.5,10/21/2021 10:39,10/21/2021 11:42,LongEntry,StopLoss,($419.18),"$98,600.22 ",$4.18 ,$525.00 ,$350.00 ,8
1172,NQ MAR25,Short,1,17364.25,17298.75,10/22/2021 11:15,10/22/2021 11:33,ShortEntry,ProfitTarget,"$1,305.82 ","$99,906.04 ",$4.18 ,$105.00 ,"$1,410.00 ",3
1173,NQ MAR25,Long,1,17422.5,17490.5,10/25/2021 12:18,10/25/2021 14:42,LongEntry,ProfitTarget,"$1,355.82 ","$101,261.86 ",$4.18 ,$185.00 ,"$1,385.00 ",17
1174,NQ MAR25,Long,1,17644.25,17623.75,10/26/2021 10:39,10/26/2021 11:15,LongEntry,StopLoss,($414.18),"$100,847.68 ",$4.18 ,$640.00 ,$375.00 ,5
1175,NQ MAR25,Long,1,17574.25,17648.75,10/27/2021 10:57,10/27/2021 13:12,LongEntry,ProfitTarget,"$1,485.82 ","$102,333.50 ",$4.18 ,$40.00 ,"$1,540.00 ",16
1176,NQ MAR25,Long,1,17707.25,17679.25,10/28/2021 10:57,10/28/2021 11:15,LongEntry,StopLoss,($564.18),"$101,769.32 ",$4.18 ,$790.00 ,$45.00 ,3
1177,NQ MAR25,Long,1,17700.75,17825.75,10/29/2021 11:42,10/29/2021 17:00,LongEntry,Exit on session close,"$2,495.82 ","$104,265.14 ",$4.18 ,$265.00 ,"$2,500.00 ",37
1178,NQ MAR25,Long,1,17786.5,17762.75,11/1/2021 11:24,11/1/2021 14:24,LongEntry,StopLoss,($479.18),"$103,785.96 ",$4.18 ,$495.00 ,$945.00 ,21
1179,NQ MAR25,Short,1,17887,17917.5,11/2/2021 12:27,11/2/2021 13:03,ShortEntry,StopLoss,($614.18),"$103,171.78 ",$4.18 ,$620.00 ,$15.00 ,5
1180,NQ MAR25,Long,1,18060,18092.25,11/3/2021 15:18,11/3/2021 17:00,LongEntry,Exit on session close,$640.82 ,"$103,812.60 ",$4.18 ,$295.00 ,$955.00 ,13
1181,NQ MAR25,Long,1,18273.75,18256.25,11/4/2021 10:48,11/4/2021 11:15,LongEntry,StopLoss,($354.18),"$103,458.42 ",$4.18 ,$515.00 ,$395.00 ,4
1182,NQ MAR25,Short,1,18352.75,18256,11/5/2021 12:54,11/5/2021 13:39,ShortEntry,ProfitTarget,"$1,930.82 ","$105,389.24 ",$4.18 ,$120.00 ,"$1,965.00 ",6
1183,NQ MAR25,Short,1,18295.75,18324.5,11/8/2021 12:09,11/8/2021 13:30,ShortEntry,StopLoss,($579.18),"$104,810.06 ",$4.18 ,$600.00 ,$435.00 ,10
1184,NQ MAR25,Short,1,18179.75,18159.5,11/9/2021 15:09,11/9/2021 17:00,ShortEntry,Exit on session close,$400.82 ,"$105,210.88 ",$4.18 ,$185.00 ,$650.00 ,14
1185,NQ MAR25,Short,1,18137,18037,11/10/2021 10:57,11/10/2021 13:21,ShortEntry,ProfitTarget,"$1,995.82 ","$107,206.70 ",$4.18 ,$405.00 ,"$2,530.00 ",17
1186,NQ MAR25,Short,1,17988.5,18018.75,11/11/2021 12:27,11/11/2021 12:45,ShortEntry,StopLoss,($609.18),"$106,597.52 ",$4.18 ,$650.00 ,$60.00 ,3
1187,NQ MAR25,Long,1,18091,18152,11/12/2021 11:15,11/12/2021 12:09,LongEntry,ProfitTarget,"$1,215.82 ","$107,813.34 ",$4.18 ,$100.00 ,"$1,400.00 ",7
1188,NQ MAR25,Long,1,18136,18158,11/15/2021 15:00,11/15/2021 17:00,LongEntry,Exit on session close,$435.82 ,"$108,249.16 ",$4.18 ,$315.00 ,$505.00 ,15
1189,NQ MAR25,Long,1,18256,18256,11/16/2021 11:33,11/16/2021 17:00,LongEntry,Exit on session close,($4.18),"$108,244.98 ",$4.18 ,$325.00 ,$595.00 ,38
1190,NQ MAR25,Long,1,18351.5,18318.75,11/17/2021 12:09,11/17/2021 12:18,LongEntry,StopLoss,($659.18),"$107,585.80 ",$4.18 ,$670.00 ,$140.00 ,2
1191,NQ MAR25,Long,1,18403.25,18381.25,11/18/2021 11:51,11/18/2021 14:42,LongEntry,StopLoss,($444.18),"$107,141.62 ",$4.18 ,$705.00 ,$975.00 ,20
1192,NQ MAR25,Long,1,18557,18522,11/19/2021 11:33,11/19/2021 13:39,LongEntry,StopLoss,($704.18),"$106,437.44 ",$4.18 ,$730.00 ,$670.00 ,15
1193,NQ MAR25,Short,1,18702.75,18627.5,11/22/2021 10:57,11/22/2021 11:15,ShortEntry,ProfitTarget,"$1,500.82 ","$107,938.26 ",$4.18 ,$75.00 ,"$1,670.00 ",3
1194,NQ MAR25,Short,1,18204,18103.5,11/23/2021 10:39,11/23/2021 13:48,ShortEntry,ProfitTarget,"$2,005.82 ","$109,944.08 ",$4.18 ,$550.00 ,"$2,470.00 ",22
1195,NQ MAR25,Long,1,18284.75,18237,11/24/2021 11:42,11/24/2021 12:36,LongEntry,StopLoss,($959.18),"$108,984.90 ",$4.18 ,"$1,020.00 ",$300.00 ,7
1196,NQ MAR25,Long,1,18369,18366.25,11/25/2021 12:09,11/25/2021 13:00,LongEntry,Exit on session close,($59.18),"$108,925.72 ",$4.18 ,$155.00 ,$155.00 ,7
1197,NQ MAR25,Short,1,18065.25,18005.75,11/26/2021 11:15,11/26/2021 13:15,ShortEntry,Exit on session close,"$1,185.82 ","$110,111.54 ",$4.18 ,$680.00 ,"$2,305.00 ",15
1198,NQ MAR25,Long,1,18279.25,18391,11/29/2021 11:42,11/29/2021 15:27,LongEntry,ProfitTarget,"$2,230.82 ","$112,342.36 ",$4.18 ,$185.00 ,"$2,410.00 ",26
1199,NQ MAR25,Short,1,18139.75,18200.5,11/30/2021 11:15,11/30/2021 17:00,ShortEntry,Exit on session close,"($1,219.18)","$111,123.18 ",$4.18 ,"$1,215.00 ","$2,180.00 ",40
1200,NQ MAR25,Long,1,18373.5,18299.25,12/1/2021 11:24,12/1/2021 12:09,LongEntry,StopLoss,"($1,489.18)","$109,634.00 ",$4.18 ,"$1,745.00 ",$320.00 ,6
1201,NQ MAR25,Long,1,17901.25,17978.25,12/2/2021 11:24,12/2/2021 17:00,LongEntry,Exit on session close,"$1,535.82 ","$111,169.82 ",$4.18 ,"$1,350.00 ","$2,540.00 ",39
1202,NQ MAR25,Short,1,17650.5,17649.75,12/3/2021 10:57,12/3/2021 17:00,ShortEntry,Exit on session close,$10.82 ,"$111,180.64 ",$4.18 ,"$1,080.00 ","$3,010.00 ",42
